Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15
2018-01-05,10108.0,,,,,,,,,,,
2018-01-08,10141.0,,,,,,,,,,,
2018-01-09,10176.0,,,,,,,,,,,
2018-01-10,10308.0,,,,,,,,,,,
2018-01-11,10373.0,,,,,,,,,,,
2018-01-12,10420.0,,,,,,,,,,,
2018-01-15,10430.0,,,,,,,,,,,
2018-01-16,10456.0,,,,,,,,,,,
2018-01-17,10467.0,,,,,,,,,,,
2018-01-18,10466.0,,,,,,,,,,,
2018-01-19,10477.0,,,,,,,,,,,
2018-01-22,10493.0,,,,,,,,,,,
2018-01-23,10461.0,,,,,,,,,,,
2018-01-24,10402.0,,,,,,,,,,,
2018-01-25,10335.0,,,,,,,,,,,
2018-01-26,10273.0,,,,,,,,,,,
2018-01-29,10203.0,,,,,,,,,,,
2018-01-30,10119.0,,,,,,,,,,,
2018-01-31,10054.0,,,,,,,,,,,
2018-02-01,9978.0,,,,,,,,,,,
2018-02-02,9921.0,,,,,,,,,,,
2018-02-05,9845.0,,,,,,,,,,,
2018-02-06,9754.0,,,,,,,,,,,
2018-02-07,9609.0,,,,,,,,,,,
2018-02-08,9485.0,,,,,,,,,,,
2018-02-09,9398.0,,,,,,,,,,,
2018-02-12,9341.0,,,,,,,,,,,
2018-02-13,9333.0,,,,,,,,,,,
2018-02-14,9412.0,,,,,,,,,,,
2018-02-15,9536.0,,,,,,,,,,,
2018-02-16,9597.0,,,,,,,,,,,
2018-02-19,9643.0,,,,,,,,,,,
2018-02-20,9734.0,,,,,,,,,,,
2018-02-21,9840.0,,,,,,,,,,,
2018-02-22,10008.0,,,,,,,,,,,
2018-02-23,10229.0,,,,,,,,,,,
2018-02-26,10506.0,,,,,,,,,,,
2018-02-27,10807.0,,,,,,,,,,,
2018-02-28,11067.0,,,,,,,,,,,
2018-03-01,11265.0,,,,,,,,,,,
2018-03-02,11381.0,,,,,,,,,,,
2018-03-05,11403.0,,,,,,,,,,,
2018-03-06,11460.0,,,,,,,,,,,
2018-03-07,11524.0,,,,,,,,,,,
2018-03-08,11589.0,,,,,,,,,,,
2018-03-09,11663.0,,,,,,,,,,,
2018-03-12,11748.0,,,,,,,,,,,
2018-03-13,11854.0,,,,,,,,,,,
2018-03-14,12008.0,,,,,,,,,,,
2018-03-15,12178.0,,,,,,,,,,,
2018-03-16,12318.0,,,,,,,,,,,
2018-03-19,12401.0,,,,,,,,,,,
2018-03-20,12498.0,,,,,,,,,,,
2018-03-21,12567.0,,,,,,,,,,,
2018-03-22,12599.0,,,,,,,,,,,
2018-03-23,12567.0,,,,,,,,,,,
2018-03-26,12487.0,,,,,,,,,,,
2018-03-27,12362.0,,,,,,,,,,,
2018-03-28,12197.0,,,,,,,,,,,
2018-03-29,12023.0,,,,,,,,,,,
2018-04-03,11865.0,,,,,,,,,,,
2018-04-04,11740.0,,,,,,,,,,,
2018-04-05,11588.0,,,,,,,,,,,
2018-04-06,11469.0,,,,,,,,,,,
2018-04-09,11375.0,,,,,,,,,,,
2018-04-10,11282.0,,,,,,,,,,,
2018-04-11,11238.0,,,,,,,,,,,
2018-04-12,11233.0,,,,,,,,,,,
2018-04-13,11218.0,,,,,,,,,,,
2018-04-16,11247.0,,,,,,,,,,,
2018-04-17,11274.0,,,,,,,,,,,
2018-04-18,11310.0,,,,,,,,,,,
2018-04-19,11312.0,,,,,,,,,,,
2018-04-20,11339.0,,,,,,,,,,,
2018-04-23,11346.0,,,,,,,,,,,
2018-04-24,11375.0,,,,,,,,,,,
2018-04-25,11450.0,,,,,,,,,,,
2018-04-26,11483.0,,,,,,,,,,,
2018-04-27,11507.0,,,,,,,,,,,
2018-04-30,11532.0,,,,,,,,,,,
2018-05-01,11504.0,,,,,,,,,,,
2018-05-02,11495.0,,,,,,,,,,,
2018-05-03,11519.0,,,,,,,,,,,
2018-05-04,11543.0,,,,,,,,,,,
2018-05-08,11534.0,,,,,,,,,,,
2018-05-09,11465.0,,,,,,,,,,,
2018-05-10,11484.0,,,,,,,,,,,
2018-05-11,11462.0,,,,,,,,,,,
2018-05-14,11467.0,,,,,,,,,,,
2018-05-15,11442.0,,,,,,,,,,,
2018-05-16,11450.0,,,,,,,,,,,
2018-05-17,11478.0,,,,,,,,,,,
2018-05-18,11489.0,,,,,,,,,,,
2018-05-21,11493.0,,,,,,,,,,,
2018-05-22,11500.0,,,,,,,,,,,
2018-05-23,11477.0,,,,,,,,,,,
2018-05-24,11461.0,,,,,,,,,,,
2018-05-25,11431.0,,,,,,,,,,,
2018-05-29,11396.0,,,,,,,,,,,
2018-05-30,11365.0,,,,,,,,,,,
2018-05-31,11353.0,,,,,,,,,,,
2018-06-01,11342.0,,,,,,,,,,,
2018-06-04,11345.0,,,,,,,,,,,
2018-06-05,11410.0,,,,,,,,,,,
2018-06-06,11434.0,,,,,,,,,,,
2018-06-07,11521.0,,,,,,,,,,,
2018-06-08,11559.0,,,,,,,,,,,
2018-06-11,11610.0,,,,,,,,,,,
2018-06-12,11697.0,,,,,,,,,,,
2018-06-13,11754.0,,,,,,,,,,,
2018-06-14,11783.0,,,,,,,,,,,
2018-06-15,11822.0,,,,,,,,,,,
2018-06-18,11840.0,,,,,,,,,,,
2018-06-19,11859.0,,,,,,,,,,,
2018-06-20,11864.0,,,,,,,,,,,
2018-06-21,11858.0,,,,,,,,,,,
2018-06-22,11829.0,,,,,,,,,,,
2018-06-25,11757.0,,,,,,,,,,,
2018-06-26,11680.0,,,,,,,,,,,
2018-06-27,11552.0,,,,,,,,,,,
2018-06-28,11418.0,,,,,,,,,,,
2018-06-29,11288.0,,,,,,,,,,,
2018-07-02,11204.0,,,,,,,,,,,
2018-07-03,11123.0,,,,,,,,,,,
2018-07-04,11045.0,,,,,,,,,,,
2018-07-05,10931.0,,,,,,,,,,,
2018-07-06,10892.0,,,,,,,,,,,
2018-07-09,10887.0,,,,,,,,,,,
2018-07-10,10875.0,,,,,,,,,,,
2018-07-11,10871.0,,,,,,,,,,,
2018-07-12,10907.0,,,,,,,,,,,
2018-07-13,10923.0,,,,,,,,,,,
2018-07-16,10951.0,,,,,,,,,,,
2018-07-17,11007.0,,,,,,,,,,,
2018-07-18,11061.0,,,,,,,,,,,
2018-07-19,11155.0,,,,,,,,,,,
2018-07-20,11232.0,,,,,,,,,,,
2018-07-23,11299.0,,,,,,,,,,,
2018-07-24,11327.0,,,,,,,,,,,
2018-07-25,11365.0,,,,,,,,,,,
2018-07-26,11386.0,,,,,,,,,,,
2018-07-27,11404.0,,,,,,,,,,,
2018-07-30,11405.0,,,,,,,,,,,
2018-07-31,11407.0,,,,,,,,,,,
2018-08-01,11411.0,,,,,,,,,,,
2018-08-02,11378.0,,,,,,,,,,,
2018-08-03,11362.0,,,,,,,,,,,
2018-08-06,11359.0,,,,,,,,,,,
2018-08-07,11384.0,,,,,,,,,,,
2018-08-08,11416.0,,,,,,,,,,,
2018-08-09,11445.0,,,,,,,,,,,
2018-08-10,11494.0,,,,,,,,,,,
2018-08-13,11504.0,,,,,,,,,,,
2018-08-14,11535.0,,,,,,,,,,,
2018-08-15,11570.0,,,,,,,,,,,
2018-08-16,11619.0,,,,,,,,,,,
2018-08-17,11704.0,,,,,,,,,,,
2018-08-20,11779.0,,,,,,,,,,,
2018-08-21,11849.0,,,,,,,,,,,
2018-08-22,11939.0,,,,,,,,,,,
2018-08-23,12025.0,,,,,,,,,,,
2018-08-24,12102.0,,,,,,,,,,,
2018-08-28,12261.0,,,,,,,,,,,
2018-08-29,12376.0,,,,,,,,,,,
2018-08-30,12442.0,,,,,,,,,,,
2018-08-31,12475.0,,,,,,,,,,,
2018-09-03,12491.0,,,,,,,,,,,
2018-09-04,12509.0,,,,,,,,,,,
2018-09-05,12514.0,,,,,,,,,,,
2018-09-06,12512.0,,,,,,,,,,,
2018-09-07,12514.0,,,,,,,,,,,
2018-09-10,12531.0,,,,,,,,,,,
2018-09-11,12524.0,,,,,,,,,,,
2018-09-12,12526.0,,,,,,,,,,,
2018-09-13,12515.0,,,,,,,,,,,
2018-09-14,12543.0,,,,,,,,,,,
2018-09-17,12597.0,,,,,,,,,,,
2018-09-18,12741.0,,,,,,,,,,,
2018-09-19,12833.0,,,,,,,,,,,
2018-09-20,12942.0,,,,,,,,,,,
2018-09-21,13022.0,,,,,,,,,,,
2018-09-24,13136.0,,,,,,,,,,,
2018-09-25,13208.0,,,,,,,,,,,
2018-09-26,13269.0,,,,,,,,,,,
2018-09-27,13282.0,,,,,,,,,,,
2018-09-28,13273.0,,,,,,,,,,,
2018-10-01,13274.0,,,,,,,,,,,
2018-10-02,13235.0,,,,,,,,,,,
2018-10-03,13244.0,,,,,,,,,,,
2018-10-04,13270.0,,,,,,,,,,,
2018-10-05,13327.0,,,,,,,,,,,
2018-10-08,13367.0,,,,,,,,,,,
2018-10-09,13397.0,,,,,,,,,,,
2018-10-10,13410.0,,,,,,,,,,,
2018-10-11,13431.0,,,,,,,,,,,
2018-10-12,13395.0,,,,,,,,,,,
2018-10-15,13364.0,,,,,,,,,,,
2018-10-16,13319.0,,,,,,,,,,,
2018-10-17,13274.0,,,,,,,,,,,
2018-10-18,13183.0,,,,,,,,,,,
2018-10-19,13064.0,,,,,,,,,,,
2018-10-22,12991.0,,,,,,,,,,,
2018-10-23,12924.0,,,,,,,,,,,
2018-10-24,12798.0,,,,,,,,,,,
2018-10-25,12671.0,,,,,,,,,,,
2018-10-26,12508.0,,,,,,,,,,,
2018-10-29,12368.0,,,,,,,,,,,
2018-10-30,12156.0,,,,,,,,,,,
2018-10-31,11999.0,,,,,,,,,,,
2018-11-01,11857.0,,,,,,,,,,,
2018-11-02,11743.0,,,,,,,,,,,
2018-11-05,11633.0,,,,,,,,,,,
2018-11-06,11542.0,,,,,,,,,,,
2018-11-07,11424.0,,,,,,,,,,,
2018-11-08,11346.0,,,,,,,,,,,
2018-11-09,11254.0,,,,,,,,,,,
2018-11-12,11183.0,,,,,,,,,,,
2018-11-13,11121.0,,,,,,,,,,,
2018-11-14,11094.0,,,,,,,,,,,
2018-11-15,10997.0,,,,,,,,,,,
2018-11-16,11006.0,,,,,,,,,,,
2018-11-19,10987.0,,,,,,,,,,,
2018-11-20,10995.0,,,,,,,,,,,
2018-11-21,10981.0,,,,,,,,,,,
2018-11-22,10964.0,,,,,,,,,,,
2018-11-23,10950.0,,,,,,,,,,,
2018-11-26,10906.0,,,,,,,,,,,
2018-11-27,10872.0,,,,,,,,,,,
2018-11-28,10872.0,,,,,,,,,,,
2018-11-29,10908.0,,,,,,,,,,,
2018-11-30,10915.0,,,,,,,,,,,
2018-12-03,10932.0,,,,,,,,,,,
2018-12-04,10985.0,,,,,,,,,,,
2018-12-05,10987.0,,,,,,,,,,,
2018-12-06,10996.0,,,,,,,,,,,
2018-12-07,11018.0,,,,,,,,,,,
2018-12-10,11043.0,,,,,,,,,,,
2018-12-11,11071.0,,,,,,,,,,,
2018-12-12,11134.0,,,,,,,,,,,
2018-12-13,11200.0,,,,,,,,,,,
2018-12-14,11273.0,,,,,,,,,,,
2018-12-17,11311.0,,,,,,,,,,,
2018-12-18,11306.0,,,,,,,,,,,
2018-12-19,11316.0,,,,,,,,,,,
2018-12-20,11300.0,,,,,,,,,,,
2018-12-21,11279.0,,,,,,,,,,,
2018-12-24,11252.0,,,,,,,,,,,
2019-01-02,11141.0,,,,,,,,,,,
2019-01-03,11025.0,,,,,,,,,,,
2019-01-04,10874.0,,,,,,,,,,,
2019-01-07,10705.0,,,,,,,,,,,
2019-01-08,10518.0,,,,,,,,,,,
2019-01-09,10229.0,,,,,,,,,,,
2019-01-10,9955.0,,,,,,,,,,,
2019-01-11,9596.0,,,,,,,,,,,
2019-01-14,9251.0,,,,,,,,,,,
2019-01-15,8908.0,,,,,,,,,,,
2019-01-16,8549.0,,,,,,,,,,,
2019-01-17,8226.0,,,,,,,,,,,
2019-01-18,7880.0,,,,,,,,,,,
2019-01-21,7631.0,,,,,,,,,,,
2019-01-22,7396.0,,,,,,,,,,,
2019-01-23,7122.0,,,,,,,,,,,
2019-01-24,6784.0,,,,,,,,,,,
2019-01-25,6436.0,,,,,,,,,,,
2019-01-28,6176.0,,,,,,,,,,,
2019-01-29,5912.0,,,,,,,,,,,
2019-01-30,5636.0,,,,,,,,,,,
2019-01-31,5379.0,,,,,,,,,,,
2019-02-01,5164.0,,,,,,,,,,,
2019-02-04,5049.0,,,,,,,,,,,
2019-02-05,4911.0,,,,,,,,,,,
2019-02-06,4837.0,,,,,,,,,,,
2019-02-07,4840.0,,,,,,,,,,,
2019-02-08,4870.0,,,,,,,,,,,
2019-02-11,5038.0,,,,,,,,,,,
2019-02-12,5345.0,,,,,,,,,,,
2019-02-13,5634.0,,,,,,,,,,,
2019-02-14,6161.0,,,,,,,,,,,
2019-02-15,6529.0,,,,,,,,,,,
2019-02-18,6862.0,,,,,,,,,,,
2019-02-19,7159.0,,,,,,,,,,,
2019-02-20,7393.0,,,,,,,,,,,
2019-02-21,7736.0,,,,,,,,,,,
2019-02-22,7933.0,,,,,,,,,,,
2019-02-25,8068.0,,,,,,,,,,,
2019-02-26,8135.0,,,,,,,,,,,
2019-02-27,8215.0,,,,,,,,,,,
2019-02-28,8329.0,,,,,,,,,,,
2019-03-01,8434.0,,,,,,,,,,,
2019-03-04,8514.0,,,,,,,,,,,
2019-03-05,8605.0,,,,,,,,,,,
2019-03-06,8696.0,,,,,,,,,,,
2019-03-07,8767.0,,,,,,,,,,,
2019-03-08,8777.0,,,,,,,,,,,
2019-03-11,8768.0,,,,,,,,,,,
2019-03-12,8762.0,,,,,,,,,,,
2019-03-13,8750.0,,,,,,,,,,,
2019-03-14,8714.0,,,,,,,,,,,
2019-03-15,8709.0,,,,,,,,,,,
2019-03-18,8705.0,,,,,,,,,,,
2019-03-19,8727.0,,,,,,,,,,,
2019-03-20,8829.0,,,,,,,,,,,
2019-03-21,9038.0,,,,,,,,,,,
2019-03-22,9199.0,,,,,,,,,,,
2019-03-25,9258.0,,,,,,,,,,,
2019-03-26,9298.0,,,,,,,,,,,
2019-03-27,9284.0,,,,,,,,,,,
2019-03-28,9198.0,,,,,,,,,,,
2019-03-29,9094.0,,,,,,,,,,,
2019-04-01,9035.0,,,,,,,,,,,
2019-04-02,8900.0,,,,,,,,,,,
2019-04-03,8682.0,,,,,,,,,,,
2019-04-04,8474.0,,,,,,,,,,,
2019-04-05,8304.0,,,,,,,,,,,
2019-04-08,8196.0,,,,,,,,,,,
2019-04-09,8117.0,,,,,,,,,,,
2019-04-10,8035.0,,,,,,,,,,,
2019-04-11,8004.0,,,,,,,,,,,
2019-04-12,7967.0,,,,,,,,,,,
2019-04-15,7997.0,,,,,,,,,,,
2019-04-16,8044.0,,,,,,,,,,,
2019-04-17,8122.0,,,,,,,,,,,
2019-04-18,8199.0,,,,,,,,,,,
2019-04-23,8403.0,,,,,,,,,,,
2019-04-24,8620.0,,,,,,,,,,,
2019-04-25,8712.0,,,,,,,,,,,
2019-04-26,8703.0,,,,,,,,,,,
2019-04-29,8664.0,,,,,,,,,,,
2019-04-30,8575.0,,,,,,,,,,,
2019-05-01,8507.0,,,,,,,,,,,
2019-05-02,8431.0,,,,,,,,,,,
2019-05-03,8390.0,,,,,,,,,,,
2019-05-07,8479.0,,,,,,,,,,,
2019-05-08,8569.0,,,,,,,,,,,
2019-05-09,8630.0,,,,,,,,,,,
2019-05-10,8673.0,,,,,,,,,,,
2019-05-13,8712.0,,,,,,,,,,,
2019-05-14,8737.0,,,,,,,,,,,
2019-05-15,8754.0,,,,,,,,,,,
2019-05-16,8757.0,,,,,,,,,,,
2019-05-17,8738.0,,,,,,,,,,,
2019-05-20,8727.0,,,,,,,,,,,
2019-05-21,8731.0,,,,,,,,,,,
2019-05-22,8757.0,,,,,,,,,,,
2019-05-23,8768.0,,,,,,,,,,,
2019-05-24,8764.0,,,,,,,,,,,
2019-05-28,8693.0,,,,,,,,,,,
2019-05-29,8624.0,,,,,,,,,,,
2019-05-30,8556.0,,,,,,,,,,,
2019-05-31,8511.0,,,,,,,,,,,
2019-06-03,8468.0,,,,,,,,,,,
2019-06-04,8378.0,,,,,,,,,,,
2019-06-05,8300.0,,,,,,,,,,,
2019-06-06,8242.0,,,,,,,,,,,
2019-06-07,8173.0,,,,,,,,,,,
2019-06-10,8156.0,,,,,,,,,,,
2019-06-11,8128.0,,,,,,,,,,,
2019-06-12,8106.0,,,,,,,,,,,
2019-06-13,8094.0,,,,,,,,,,,
2019-06-14,8152.0,,,,,,,,,,,
2019-06-17,8202.0,,,,,,,,,,,
2019-06-18,8303.0,,,,,,,,,,,
2019-06-19,8392.0,,,,,,,,,,,
2019-06-20,8483.0,,,,,,,,,,,
2019-06-21,8570.0,,,,,,,,,,,
2019-06-24,8626.0,,,,,,,,,,,
2019-06-25,8739.0,,,,,,,,,,,
2019-06-26,8852.0,,,,,,,,,,,
2019-06-27,8962.0,,,,,,,,,,,
2019-06-28,9014.0,,,,,,,,,,,
2019-07-01,9067.0,,,,,,,,,,,
2019-07-02,9116.0,,,,,,,,,,,
2019-07-03,9216.0,,,,,,,,,,,
2019-07-04,9344.0,,,,,,,,,,,
2019-07-05,9435.0,,,,,,,,,,,
2019-07-08,9530.0,,,,,,,,,,,
2019-07-09,9602.0,,,,,,,,,,,
2019-07-10,9717.0,,,,,,,,,,,
2019-07-11,9897.0,,,,,,,,,,,
2019-07-12,10112.0,,,,,,,,,,,
2019-07-15,10231.0,,,,,,,,,,,
2019-07-16,10434.0,,,,,,,,,,,
2019-07-17,10704.0,,,,,,,,,,,
2019-07-18,10979.0,,,,,,,,,,,
2019-07-19,11282.0,,,,,,,,,,,
2019-07-22,11491.0,,,,,,,,,,,
2019-07-23,11650.0,,,,,,,,,,,
2019-07-24,11665.0,,,,,,,,,,,
2019-07-25,11577.0,,,,,,,,,,,
2019-07-26,11492.0,,,,,,,,,,,
2019-07-29,11384.0,,,,,,,,,,,
2019-07-30,11287.0,,,,,,,,,,,
2019-07-31,11207.0,,,,,,,,,,,
2019-08-01,11111.0,,,,,,,,,,,
2019-08-02,11045.0,,,,,,,,,,,
2019-08-05,10951.0,,,,,,,,,,,
2019-08-06,10910.0,,,,,,,,,,,
2019-08-07,10892.0,,,,,,,,,,,
2019-08-08,10938.0,,,,,,,,,,,
2019-08-09,11074.0,,,,,,,,,,,
2019-08-12,11136.0,,,,,,,,,,,
2019-08-13,11329.0,,,,,,,,,,,
2019-08-14,11677.0,,,,,,,,,,,
2019-08-15,12220.0,,,,,,,,,,,
2019-08-16,12753.0,,,,,,,,,,,
2019-08-19,12998.0,,,,,,,,,,,
2019-08-20,13213.0,,,,,,,,,,,
2019-08-21,13498.0,,,,,,,,,,,
2019-08-22,13840.0,,,,,,,,,,,
2019-08-23,14113.0,,,,,,,,,,,
2019-08-27,14507.0,,,,,,,,,,,
2019-08-28,14768.0,,,,,,,,,,,
2019-08-29,14960.0,,,,,,,,,,,
2019-08-30,15056.0,,,,,,,,,,,
2019-09-02,15158.0,,,,,,,,,,,
2019-09-03,15214.0,,,,,,,,,,,
2019-09-04,15233.0,,,,,,,,,,,
2019-09-05,15199.0,,,,,,,,,,,
2019-09-06,15099.0,,,,,,,,,,,
2019-09-09,15010.0,,,,,,,,,,,
2019-09-10,14883.0,,,,,,,,,,,
2019-09-11,14794.0,,,,,,,,,,,
2019-09-12,14726.0,,,,,,,,,,,
2019-09-13,14675.0,,,,,,,,,,,
2019-09-16,14625.0,,,,,,,,,,,
2019-09-17,14623.0,,,,,,,,,,,
2019-09-18,14618.0,,,,,,,,,,,
2019-09-19,14669.0,,,,,,,,,,,
2019-09-20,14715.0,,,,,,,,,,,
2019-09-23,14692.0,,,,,,,,,,,
2019-09-24,14644.0,,,,,,,,,,,
2019-09-25,14504.0,,,,,,,,,,,
2019-09-26,14387.0,,,,,,,,,,,
2019-09-27,14248.0,,,,,,,,,,,
2019-09-30,14104.0,,,,,,,,,,,
2019-10-01,13884.0,,,,,,,,,,,
2019-10-02,13710.0,,,,,,,,,,,
2019-10-03,13539.0,,,,,,,,,,,
2019-10-04,13465.0,,,,,,,,,,,
2019-10-07,13420.0,,,,,,,,,,,
2019-10-08,13426.0,,,,,,,,,,,
2019-10-09,13467.0,,,,,,,,,,,
2019-10-10,13536.0,,,,,,,,,,,
2019-10-11,13602.0,,,,,,,,,,,
2019-10-14,13643.0,,,,,,,,,,,
2019-10-15,13673.0,,,,,,,,,,,
2019-10-16,13652.0,,,,,,,,,,,
2019-10-17,13624.0,,,,,,,,,,,
2019-10-18,13595.0,,,,,,,,,,,
2019-10-21,13574.0,,,,,,,,,,,
2019-10-22,13531.0,,,,,,,,,,,
2019-10-23,13446.0,,,,,,,,,,,
2019-10-24,13333.0,,,,,,,,,,,
2019-10-25,13178.0,,,,,,,,,,,
2019-10-28,13079.0,,,,,,,,,,,
2019-10-29,12853.0,,,,,,,,,,,
2019-10-30,12506.0,,,,,,,,,,,
2019-10-31,12111.0,,,,,,,,,,,
2019-11-01,11590.0,,,,,,,,,,,
2019-11-04,11190.0,,,,,,,,,,,
2019-11-05,10854.0,,,,,,,,,,,
2019-11-06,10357.0,,,,,,,,,,,
2019-11-07,9726.0,,,,,,,,,,,
2019-11-08,9278.0,,,,,,,,,,,
2019-11-11,8979.0,,,,,,,,,,,
2019-11-12,8738.0,,,,,,,,,,,
2019-11-13,8551.0,,,,,,,,,,,
2019-11-14,8408.0,,,,,,,,,,,
2019-11-15,8294.0,,,,,,,,,,,
2019-11-18,8168.0,,,,,,,,,,,
2019-11-19,8096.0,,,,,,,,,,,
2019-11-20,8138.0,,,,,,,,,,,
2019-11-21,8300.0,,,,,,,,,,,
2019-11-22,8497.0,,,,,,,,,,,
2019-11-25,8707.0,,,,,,,,,,,
2019-11-26,8899.0,,,,,,,,,,,
2019-11-27,9038.0,,,,,,,,,,,
2019-11-28,9172.0,,,,,,,,,,,
2019-11-29,9277.0,,,,,,,,,,,
2019-12-02,9329.0,,,,,,,,,,,
2019-12-03,9392.0,,,,,,,,,,,
2019-12-04,9437.0,,,,,,,,,,,
2019-12-05,9478.0,,,,,,,,,,,
2019-12-06,9526.0,,,,,,,,,,,
2019-12-09,9551.0,,,,,,,,,,,
2019-12-10,9562.0,,,,,,,,,,,
2019-12-11,9572.0,,,,,,,,,,,
2019-12-12,9552.0,,,,,,,,,,,
2019-12-13,9430.0,,,,,,,,,,,
2019-12-16,9346.0,,,,,,,,,,,
2019-12-17,9220.0,,,,,,,,,,,
2019-12-18,9031.0,,,,,,,,,,,
2019-12-19,8805.0,,,,,,,,,,,
2019-12-20,8564.0,,,,,,,,,,,
2019-12-23,8398.0,,,,,,,,,,,
2019-12-24,8295.0,,,,,,,,,,,
2020-01-02,7539.0,,,,,,,,,,,
2020-01-03,7277.0,,,,,,,,,,,
2020-01-06,7065.0,,,,,,,,,,,
2020-01-07,6723.0,,,,,,,,,,,
2020-01-08,6519.0,,,,,,,,,,,
2020-01-09,6392.0,,,,,,,,,,,
2020-01-10,6267.0,,,,,,,,,,,
2020-01-13,6221.0,,,,,,,,,,,
2020-01-14,6190.0,,,,,,,,,,,
2020-01-15,6154.0,,,,,,,,,,,
2020-01-16,6151.0,,,,,,,,,,,
2020-01-17,6156.0,,,,,,,,,,,
2020-01-20,6156.0,,,,,,,,,,,
2020-01-21,6116.0,,,,,,,,,,,
2020-01-22,6053.0,,,,,,,,,,,
2020-01-23,6002.0,,,,,,,,,,,
2020-01-24,5976.0,,,,,,,,,,,
2020-01-27,5959.0,,,,,,,,,,,
2020-01-28,5920.0,,,,,,,,,,,
2020-01-29,5858.0,,,,,,,,,,,
2020-01-30,5804.0,,,,,,,,,,,
2020-01-31,5764.0,,,,,,,,,,,
2020-02-03,5734.0,,,,,,,,,,,
2020-02-04,5699.0,,,,,,,,,,,
2020-02-05,5634.0,,,,,,,,,,,
2020-02-06,5570.0,,,,,,,,,,,
2020-02-07,5400.0,,,,,,,,,,,
2020-02-10,5327.0,,,,,,,,,,,
2020-02-11,5248.0,,,,,,,,,,,
2020-02-12,5189.0,,,,,,,,,,,
2020-02-13,5152.0,,,,,,,,,,,
2020-02-14,5171.0,,,,,,,,,,,
2020-02-17,5217.0,,,,,,,,,,,
2020-02-18,5288.0,,,,,,,,,,,
2020-02-19,5376.0,,,,,,,,,,,
2020-02-20,5556.0,,,,,,,,,,,
2020-02-21,5767.0,,,,,,,,,,,
2020-02-24,5977.0,,,,,,,,,,,
2020-02-25,6173.0,,,,,,,,,,,
2020-02-26,6348.0,,,,,,,,,,,
2020-02-27,6490.0,,,,,,,,,,,
2020-02-28,6667.0,,,,,,,,,,,
2020-03-02,6827.0,,,,,,,,,,,
2020-03-03,6961.0,,,,,,,,,,,
2020-03-04,7111.0,,,,,,,,,,,
2020-03-05,7377.0,,,,,,,,,,,
2020-03-06,7564.0,,,,,,,,,,,
2020-03-09,7748.0,,,,,,,,,,,
2020-03-10,7938.0,,,,,,,,,,,
2020-03-11,8088.0,,,,,,,,,,,
2020-03-12,8190.0,,,,,,,,,,,
2020-03-13,8255.0,,,,,,,,,,,
2020-03-16,8293.0,,,,,,,,,,,
2020-03-17,8299.0,,,,,,,,,,,
2020-03-18,8304.0,,,,,,,,,,,
2020-03-19,8231.0,,,,,,,,,,,
2020-03-20,8146.0,,,,,,,,,,,
2020-03-23,8047.0,,,,,,,,,,,
2020-03-24,7921.0,,,,,,,,,,,
2020-03-25,7724.0,,,,,,,,,,,
2020-03-26,7426.0,,,,,,,,,,,
2020-03-27,7054.0,,,,,,,,,,,
2020-03-30,6664.0,,,,,,,,,,,
2020-03-31,6248.0,,,,,,,,,,,
2020-04-01,5890.0,,,,,,,,,,,
2020-04-02,5640.0,,,,,,,,,,,
2020-04-03,5442.0,,,,,,,,,,,
2020-04-06,5333.0,,,,,,,,,,,
2020-04-07,5195.0,,,,,,,,,,,
2020-04-08,4997.0,,,,,,,,,,,
2020-04-09,4852.0,,,,,,,,,,,
2020-04-14,4724.0,,,,,,,,,,,
2020-04-15,4612.0,,,,,,,,,,,
2020-04-16,4522.0,,,,,,,,,,,
2020-04-17,4449.0,,,,,,,,,,,
2020-04-20,4381.0,,,,,,,,,,,
2020-04-21,4292.0,,,,,,,,,,,
2020-04-22,4225.0,,,,,,,,,,,
2020-04-23,4208.0,,,,,,,,,,,
2020-04-24,4269.0,,,,,,,,,,,
2020-04-27,4313.0,,,,,,,,,,,
2020-04-28,4362.0,,,,,,,,,,,
2020-04-29,4442.0,,,,,,,,,,,
2020-04-30,4509.0,,,,,,,,,,,
2020-05-01,4543.0,,,,,,,,,,,
2020-05-04,4576.0,,,,,,,,,,,
2020-05-05,4582.0,,,,,,,,,,,
2020-05-06,4620.0,,,,,,,,,,,
2020-05-07,4657.0,,,,,,,,,,,
2020-05-11,4738.0,,,,,,,,,,,
2020-05-12,4775.0,,,,,,,,,,,
2020-05-13,4841.0,,,,,,,,,,,
2020-05-14,4908.0,,,,,,,,,,,
2020-05-15,4953.0,,,,,,,,,,,
2020-05-18,5012.0,,,,,,,,,,,
2020-05-19,5085.0,,,,,,,,,,,
2020-05-20,5179.0,,,,,,,,,,,
2020-05-21,5257.0,,,,,,,,,,,
2020-05-22,5350.0,,,,,,,,,,,
2020-05-26,5450.0,,,,,,,,,,,
2020-05-27,5502.0,,,,,,,,,,,
2020-05-28,5520.0,,,,,,,,,,,
2020-05-29,5505.0,,,,,,,,,,,
2020-06-01,5465.0,,,,,,,,,,,
2020-06-02,5448.0,,,,,,,,,,,
2020-06-03,5435.0,,,,,,,,,,,
2020-06-04,5485.0,,,,,,,,,,,
2020-06-05,5578.0,,,,,,,,,,,
2020-06-08,5660.0,,,,,,,,,,,
